Uid,Vehicle id,Data date,Year,Make,Model,Model fr,Local version name,Trim,Manufacturer code,Msrp,Evox
780029211,780029220100728,2010-07-28,2011,Hyundai,Veracruz,Veracruz,GL FWD 6AT,GL,-,32499.00,6963 | 2011 Hyundai Veracruz Limited
780029212,780029220110825,2011-08-25,2012,Hyundai,Veracruz,Veracruz,GL FWD 6AT,GL,,33499.00,7897 | 2012 Hyundai Veracruz GLS
780029311,780029320100728,2010-07-28,2011,Hyundai,Veracruz,Veracruz,GL w/Premium Package AWD 6AT,GL w/Premium Package,PM4,36999.00,6963 | 2011 Hyundai Veracruz Limited
788873511,788873520101025,2010-10-25,2011,Hyundai,Equus,Equus,4.6 Signature 6AT,Signature,-,62999.00,7388 | 2011 Hyundai Equus Signature
788873512,788873520110810,2011-08-10,2012,Hyundai,Equus,Equus,Signature 8AT,Signature,-,64499.00,7992 | 2012 Hyundai Equus Signature
788873513,788873520120601,2012-06-01,2013,Hyundai,Equus,Equus,Signature 8AT,Signature,,64499.00,8237 | 2013 Hyundai Equus Signature
788873611,788873620101025,2010-10-25,2011,Hyundai,Equus,Equus,4.6 Ultimate 6AT,Ultimate,ULT,69999.00,7388 | 2011 Hyundai Equus Signature
788873612,788873620110810,2011-08-10,2012,Hyundai,Equus,Equus,Ultimate 8AT,Ultimate,ULT,71999.00,7992 | 2012 Hyundai Equus Signature
788873613,788873620120601,2012-06-01,2013,Hyundai,Equus,Equus,Ultimate 8AT,Ultimate,ULT,71999.00,8237 | 2013 Hyundai Equus Signature
788873911,788873920101104,2010-11-04,2011,Hyundai,Santa Fe,Santa Fe,GL Premium 2.4 I4 FWD 6AT,GL Premium,PM2,27699.00,7214 | 2011 Hyundai Santa Fe Limited
788873912,788873920110808,2011-08-08,2012,Hyundai,Santa Fe,Santa Fe,GL Premium 2.4 I4 FWD 6AT,GL Premium,PM2,27699.00,7676 | 2012 Hyundai Santa Fe Limited
788873913,788873920120816,2012-08-16,2013,Hyundai,Santa Fe,Santa Fe,Sport Premium 2.4 I4 FWD 6AT,Premium,SA3SAF24BX10,28299.00,8459 | 2013 Hyundai Santa Fe Sport 2.0T
788874011,788874020101104,2010-11-04,2011,Hyundai,Santa Fe,Santa Fe,GL Premium 2.4 I4 AWD 6AT,GL Premium,PM4,29699.00,7214 | 2011 Hyundai Santa Fe Limited
788874012,788874020110808,2011-08-08,2012,Hyundai,Santa Fe,Santa Fe,GL Premium 2.4 I4 AWD 6AT,GL Premium,PM4,29699.00,7676 | 2012 Hyundai Santa Fe Limited
788874013,788874020120816,2012-08-16,2013,Hyundai,Santa Fe,Santa Fe,Sport Premium 2.4 I4 AWD 6AT,Premium,SA3SAA24BX10,30299.00,8459 | 2013 Hyundai Santa Fe Sport 2.0T
788876811,788876820101209,2010-12-09,2011,Hyundai,Elantra,Elantra,Limited w/Nav 6AT,Limited w/Nav,LNV,24699.00,7326 | 2011 Hyundai Elantra Limited
788876812,788876820110512,2011-05-12,2012,Hyundai,Elantra,Elantra,Limited w/Nav 6AT,Limited w/Nav,LNV,24699.00,7482 | 2012 Hyundai Elantra Limited PZEV
788876813,788876820130801,2013-08-01,2013,Hyundai,Elantra Sedan,Elantra Berline,Limited w/Nav 6AT,Limited w/Nav,EL54AF18AD50,25299.00,8416 | 2013 Hyundai Elantra Limited
788877811,788877820110120,2011-01-20,2011,Hyundai,Sonata Hybrid,Sonata hybride,HEV 6AT,HEV,HEV,29999.00,7440 | 2011 Hyundai Sonata Hybrid 
788877812,788877820120104,2012-01-04,2012,Hyundai,Sonata Hybrid,Sonata hybride,HEV 6AT,HEV,HEV,28999.00,8060 | 2012 Hyundai Sonata Hybrid 
788877911,788877920110120,2011-01-20,2011,Hyundai,Sonata Hybrid,Sonata hybride,HEV Premium 6AT,HEV Premium,HEP,34499.00,7440 | 2011 Hyundai Sonata Hybrid 
788877912,788877920120104,2012-01-04,2012,Hyundai,Sonata Hybrid,Sonata hybride,HEV Premium 6AT,HEV Premium,HEP,33999.00,8060 | 2012 Hyundai Sonata Hybrid 
796807011,796807020101007,2010-10-07,2011,Hyundai,Sonata,Sonata,2.0T 6AT,2.0T,TUR,28999.00,7215 | 2011 Hyundai Sonata Limited 2.0T
796807012,796807020110623,2011-06-23,2012,Hyundai,Sonata,Sonata,2.0T 6AT,2.0T,TUR,29249.00,7759 | 2012 Hyundai Sonata SE 2.0T
796807111,796807120101007,2010-10-07,2011,Hyundai,Sonata,Sonata,2.0T Limited 6AT,2.0T Limited,TLT,31749.00,6692 | 2011 Hyundai Sonata Limited
796807112,796807120110623,2011-06-23,2012,Hyundai,Sonata,Sonata,2.0T Limited 6AT,2.0T Limited,TLT,32399.00,7502 | 2012 Hyundai Sonata Limited PZEV
796807113,796807120130801,2013-08-01,2013,Hyundai,Sonata,Sonata,2.0T Limited 6AT,2.0T Limited,SO64AF20DF00,31799.00,8141 | 2013 Hyundai Sonata Limited
796807211,796807220101007,2010-10-07,2011,Hyundai,Sonata,Sonata,2.0T Limited w/Navi 6AT,2.0T Limited,TLN,33499.00,6692 | 2011 Hyundai Sonata Limited
796807212,796807220110623,2011-06-23,2012,Hyundai,Sonata,Sonata,2.0T Limited w/Navi 6AT,2.0T Limited,TLN,34199.00,7502 | 2012 Hyundai Sonata Limited PZEV
796807213,796807220130801,2013-08-01,2013,Hyundai,Sonata,Sonata,2.0T Limited w/Navi 6AT,2.0T Limited,SO64AF20DF50,34199.00,8141 | 2013 Hyundai Sonata Limited
704025415,704025420150114,2015-01-14,2015,Hyundai,Veloster,Veloster,1.6 SE 6MT,SE,VE13MF16BX35,19599.00,9809 | 2015 Hyundai Veloster Turbo
704026115,704026120150114,2015-01-14,2015,Hyundai,Veloster,Veloster,1.6 Tech EcoShift Dual Clutch,Tech,VE13DF16BX55,24899.00,9809 | 2015 Hyundai Veloster Turbo
704026215,704026220150114,2015-01-14,2015,Hyundai,Veloster,Veloster,1.6 Tech 6MT,Tech,VE13MF16BX55,23499.00,9809 | 2015 Hyundai Veloster Turbo
704026315,704026320150114,2015-01-14,2015,Hyundai,Veloster,Veloster,1.6 SE EcoShift Dual Clutch,SE,VE13DF16BX35,20999.00,9809 | 2015 Hyundai Veloster Turbo
711180915,711180920150114,2015-01-14,2015,Hyundai,Veloster Turbo,Veloster Turbo,1.6T Colour Pack 6AT,Colour Pack,VE13AF16DG95,28699.00,9809 | 2015 Hyundai Veloster Turbo
711181015,711181020150114,2015-01-14,2015,Hyundai,Veloster Turbo,Veloster Turbo,1.6T Colour Pack 6MT,Colour Pack,VE13MF16DG95,27399.00,9809 | 2015 Hyundai Veloster Turbo
711181115,711181120150114,2015-01-14,2015,Hyundai,Veloster Turbo,Veloster Turbo,1.6T 6AT,-,VE13AF16DG00,27699.00,9809 | 2015 Hyundai Veloster Turbo
711181215,711181220150114,2015-01-14,2015,Hyundai,Veloster Turbo,Veloster Turbo,1.6T 6MT,-,VE13MF16DG00,26399.00,9809 | 2015 Hyundai Veloster Turbo
734128415,734128420150114,2015-01-14,2015,Hyundai,Veloster,Veloster,1.6 EcoShift Dual Clutch,-,VE13DF16BX00,19399.00,9809 | 2015 Hyundai Veloster Turbo
734128515,734128520150114,2015-01-14,2015,Hyundai,Veloster,Veloster,1.6 6MT,-,VE13MF16BX00,17999.00,9809 | 2015 Hyundai Veloster Turbo
79805316,79805320150801,2015-08-01,2016,Hyundai,Tucson,Tucson,Premium 2.0 AWD 6AT,Premium,TU3SAA20BC10,28999.00,10760 | 2016 Hyundai Tucson Limited
79805416,79805420150801,2015-08-01,2016,Hyundai,Tucson,Tucson,Premium 2.0 FWD 6AT,Premium,TU3SAF20BC10,26699.00,10760 | 2016 Hyundai Tucson Limited
79805516,79805520150801,2015-08-01,2016,Hyundai,Tucson,Tucson,2.0 FWD 6AT,-,TU3SAF20BB00,24399.00,10601 | 2016 Hyundai Tucson SE
747422916,747422920150801,2015-08-01,2016,Hyundai,Elantra GT,Elantra GT,SE Tech 6AT,SE Tech,EG25AF20BL55,26799.00,10377 | 2016 Hyundai Elantra GT 
754805116,754805120150801,2015-08-01,2016,Hyundai,Tucson,Tucson,Ultimate 1.6T AWD DCT,Ultimate,TU3SDA16DD20,39599.00,10760 | 2016 Hyundai Tucson Limited
754805216,754805220150801,2015-08-01,2016,Hyundai,Tucson,Tucson,Limited 1.6T AWD DCT,Limited,TU3SDA16DD00,36649.00,10760 | 2016 Hyundai Tucson Limited
754805316,754805320150801,2015-08-01,2016,Hyundai,Tucson,Tucson,Premium w/OPT 1.6T AWD DCT,Premium,TU3SDA16DC10,31549.00,10760 | 2016 Hyundai Tucson Limited
754805416,754805420150801,2015-08-01,2016,Hyundai,Tucson,Tucson,Premium 1.6T AWD DCT,Premium,TU3SDA16DC10,31299.00,10760 | 2016 Hyundai Tucson Limited
780023016,780023020150801,2015-08-01,2016,Hyundai,Tucson,Tucson,Luxury 2.0 AWD 6AT,Luxury,TU3SAA20BC45,33099.00,10765 | 2016 Hyundai Tucson Sport
16057600,16057620000701,2000-07-01,2000,Hyundai,Accent,Accent,GS,GS,,11995.00,188 | 2000 Hyundai Accent GS
16057601,16057620000905,2000-09-05,2001,Hyundai,Accent,Accent,GS,GS,,12195.00,1290 | 2001 Hyundai Accent GS
16057602,16057620020201,2002-02-01,2002,Hyundai,Accent,Accent,GS,GS,GS,12395.00,1291 | 2002 Hyundai Accent GS
16057603,16057620030314,2003-03-14,2003,Hyundai,Accent,Accent,GS,GS,GS,12395.00,1621 | 2003 Hyundai Accent GS
16057604,16057620040406,2004-04-06,2004,Hyundai,Accent,Accent,GS,GS,GS,13295.00,2043 | 2004 Hyundai Accent GT
16057605,16057620050301,2005-03-01,2005,Hyundai,Accent,Accent,GS,GS,GS,12995.00,None
16057606,16057620060102,2006-01-02,2006,Hyundai,Accent,Accent,GS,GS,GS,12995.00,None
16057607,16057620060505,2006-05-05,2007,Hyundai,Accent,Accent,GS Hatchback 5MT,GS,GS,13495.00,3708 | 2007 Hyundai Accent SE
16058000,16058020000701,2000-07-01,2000,Hyundai,Accent,Accent,GL,GL,,13245.00,239 | 2000 Hyundai Accent GL
16058001,16058020000905,2000-09-05,2001,Hyundai,Accent,Accent,GL,GL,,13595.00,872 | 2001 Hyundai Accent GL
16058002,16058020020201,2002-02-01,2002,Hyundai,Accent,Accent,GL,GL,GL,13795.00,873 | 2002 Hyundai Accent GL
16058003,16058020021030,2002-10-30,2003,Hyundai,Accent,Accent,GL,GL,GL,13795.00,1620 | 2003 Hyundai Accent GL
16058004,16058020040406,2004-04-06,2004,Hyundai,Accent,Accent,GL,GL,GL,14195.00,2044 | 2004 Hyundai Accent GL
16058005,16058020050301,2005-03-01,2005,Hyundai,Accent,Accent,GL,GL,GL,13995.00,None
16058006,16058020060102,2006-01-02,2006,Hyundai,Accent,Accent,GL,GL,GL,13995.00,3464 | 2006 Hyundai Accent GLS
16058007,16058020060519,2006-05-19,2007,Hyundai,Accent,Accent,GL 5MT,GL,GL,14295.00,3555 | 2007 Hyundai Accent GLS
16058300,16058320000701,2000-07-01,2000,Hyundai,Sonata,Sonata,GL,GL,-,19995.00,185 | 2000 Hyundai Sonata GLS
16058301,16058320010323,2001-03-23,2001,Hyundai,Sonata,Sonata,GL,GL,-,20495.00,857 | 2001 Hyundai Sonata GLS V6
16058302,16058320020201,2002-02-01,2002,Hyundai,Sonata,Sonata,GL,GL,-,21195.00,None
16058303,16058320020830,2002-08-30,2003,Hyundai,Sonata,Sonata,GL,GL,-,21595.00,1379 | 2003 Hyundai Sonata GL
16058304,16058320040406,2004-04-06,2004,Hyundai,Sonata,Sonata,GL,GL,-,22395.00,1946 | 2004 Hyundai Sonata GL
16058305,16058320050301,2005-03-01,2005,Hyundai,Sonata,Sonata,GL,GL,-,22395.00,2656 | 2005 Hyundai Sonata GL
16058306,16058320060201,2006-02-01,2006,Hyundai,Sonata,Sonata,GL 4AT,GL,-,23295.00,2997 | 2006 Hyundai Sonata GLS
16058307,16058320070501,2007-05-01,2007,Hyundai,Sonata,Sonata,GL 4AT,GL,-,23595.00,3747 | 2007 Hyundai Sonata SE
16316000,16316020000701,2000-07-01,2000,Hyundai,Sonata,Sonata,GLS,GLS,-,26660.00,185 | 2000 Hyundai Sonata GLS
16316001,16316020010323,2001-03-23,2001,Hyundai,Sonata,Sonata,GLX,GLS,-,25495.00,857 | 2001 Hyundai Sonata GLS V6
16316002,16316020020201,2002-02-01,2002,Hyundai,Sonata,Sonata,GLX,GLX,-,25695.00,None
16316003,16316020021018,2002-10-18,2003,Hyundai,Sonata,Sonata,GLX,GLX,-,26495.00,1379 | 2003 Hyundai Sonata GL
16316004,16316020040406,2004-04-06,2004,Hyundai,Sonata,Sonata,GLX,GLX,-,27395.00,1946 | 2004 Hyundai Sonata GL
16316005,16316020050301,2005-03-01,2005,Hyundai,Sonata,Sonata,GLX-V6,GLX,-,27395.00,2656 | 2005 Hyundai Sonata GL
16316006,16316020060201,2006-02-01,2006,Hyundai,Sonata,Sonata,GLS V6 Premium 5AT,GLS,-,28995.00,2997 | 2006 Hyundai Sonata GLS
16316007,16316020070501,2007-05-01,2007,Hyundai,Sonata,Sonata,GLS V6 Premium 5AT,GLS,LX1,29295.00,3747 | 2007 Hyundai Sonata SE
16352900,16352920000701,2000-07-01,2000,Hyundai,Elantra,Elantra,GL,GL,,14875.00,175 | 2000 Hyundai Elantra GLS
16352901,16352920010205,2001-02-05,2001,Hyundai,Elantra,Elantra,GL,GL,,14875.00,None
16352902,16352920020201,2002-02-01,2002,Hyundai,Elantra,Elantra,GL,GL,GL,15295.00,None
16352903,16352920020913,2002-09-13,2003,Hyundai,Elantra,Elantra,GL,GL,GL,15295.00,1691 | 2003 Hyundai Elantra GLS
16352904,16352920040406,2004-04-06,2004,Hyundai,Elantra,Elantra,GL,GL,GL,15625.00,1944 | 2004 Hyundai Elantra GLS
16352905,16352920050301,2005-03-01,2005,Hyundai,Elantra,Elantra,GL,GL,GL,14995.00,2466 | 2005 Hyundai Elantra GLS
16352906,16352920060102,2006-01-02,2006,Hyundai,Elantra,Elantra,GL,GL,GL,14995.00,3434 | 2006 Hyundai Elantra GLS
16352907,16352920060831,2006-08-31,2007,Hyundai,Elantra,Elantra,GL 5MT,GL,GL,15595.00,3998 | 2007 Hyundai Elantra SE
32009000,32009020000701,2000-07-01,2000,Hyundai,Elantra,Elantra,GL,GL,,15875.00,190 | 2000 Hyundai Elantra GLS
50714501,50714520001101,2000-11-01,2001,Hyundai,Santa Fe,Santa Fe,GL,GL,,25250.00,334 | 2001 Hyundai Santa Fe GL
50714502,50714520020201,2002-02-01,2002,Hyundai,Santa Fe,Santa Fe,GL AWD 4AT,GL,-,26795.00,1164 | 2002 Hyundai Santa Fe GL
50714503,50714520020917,2002-09-17,2003,Hyundai,Santa Fe,Santa Fe,GL AWD 4AT,GL,-,27095.00,1622 | 2003 Hyundai Santa Fe GL
50714504,50714520040406,2004-04-06,2004,Hyundai,Santa Fe,Santa Fe,GL V6 2.7 AWD 4AT,GL,-,27395.00,2058 | 2004 Hyundai Santa Fe GLS
50714505,50714520050301,2005-03-01,2005,Hyundai,Santa Fe,Santa Fe,GL V6 2.7 AWD 4AT,GL,-,28250.00,3335 | 2005 Hyundai Santa Fe GLS 2.7
50714506,50714520060106,2006-01-06,2006,Hyundai,Santa Fe,Santa Fe,GL V6 2.7 AWD 4AT,GL,-,28440.00,3613 | 2006 Hyundai Santa Fe GLS 2.7
50714507,50714520070926,2007-09-26,2007,Hyundai,Santa Fe,Santa Fe,GL 3.3 V6 AWD 5AT,GL,-,30095.00,3709 | 2007 Hyundai Santa Fe GLS
50725801,50725820000905,2000-09-05,2001,Hyundai,XG300,XG300,-,-,,31995.00,619 | 2001 Hyundai XG300 L
50725802,50725820020201,2002-02-01,2002,Hyundai,XG350,XG350,-,-,XG350,32295.00,1384 | 2002 Hyundai XG350 
50725803,50725820021030,2002-10-30,2003,Hyundai,XG350,XG350,-,-,XG350,32295.00,None
50725804,50725820040406,2004-04-06,2004,Hyundai,XG350,XG350,-,-,XG350,32995.00,None
50725805,50725820050301,2005-03-01,2005,Hyundai,XG350,XG350,-,-,XG350,32995.00,None
50726801,50726820001101,2000-11-01,2001,Hyundai,Santa Fe,Santa Fe,GLS,GLS,,29250.00,335 | 2001 Hyundai Santa Fe GLS
50726802,50726820020201,2002-02-01,2002,Hyundai,Santa Fe,Santa Fe,GLS AWD,GLS,-,29250.00,907 | 2002 Hyundai Santa Fe GLS
50726803,50726820020917,2002-09-17,2003,Hyundai,Santa Fe,Santa Fe,GLS AWD,GLS,-,29850.00,2403 | 2003 Hyundai Santa Fe GLS
50726804,50726820040406,2004-04-06,2004,Hyundai,Santa Fe,Santa Fe,GLS V6 2.7 AWD 4AT,GLS,-,30195.00,2058 | 2004 Hyundai Santa Fe GLS
50726805,50726820050301,2005-03-01,2005,Hyundai,Santa Fe,Santa Fe,GLS V6 2.7 AWD 4AT,GLS,-,30395.00,3335 | 2005 Hyundai Santa Fe GLS 2.7
50726806,50726820060106,2006-01-06,2006,Hyundai,Santa Fe,Santa Fe,GLS V6 2.7 AWD 4AT,GLS,-,30585.00,3613 | 2006 Hyundai Santa Fe GLS 2.7
50726807,50726820070926,2007-09-26,2007,Hyundai,Santa Fe,Santa Fe,GL 3.3 V6 Premium Leather FWD 5AT,GL,-,31445.00,3709 | 2007 Hyundai Santa Fe GLS
50728302,50728320020201,2002-02-01,2002,Hyundai,Elantra,Elantra,VE,VE,VE,16695.00,None
50728303,50728320020913,2002-09-13,2003,Hyundai,Elantra,Elantra,VE,VE,VE,16695.00,1691 | 2003 Hyundai Elantra GLS
50728304,50728320040406,2004-04-06,2004,Hyundai,Elantra,Elantra,VE,VE,VE,17525.00,1944 | 2004 Hyundai Elantra GLS
50728305,50728320050301,2005-03-01,2005,Hyundai,Elantra,Elantra,VE,VE,VE,17365.00,2466 | 2005 Hyundai Elantra GLS
50728306,50728320060106,2006-01-06,2006,Hyundai,Elantra,Elantra,VE,VE,VE,17450.00,3434 | 2006 Hyundai Elantra GLS
50728307,50728320060831,2006-08-31,2007,Hyundai,Elantra,Elantra,GL Comfort 5MT,GL,VE,17995.00,3998 | 2007 Hyundai Elantra SE
50737202,50737220020201,2002-02-01,2002,Hyundai,Elantra,Elantra,GT,GT,GT,18495.00,1295 | 2002 Hyundai Elantra GT
50737203,50737220020913,2002-09-13,2003,Hyundai,Elantra,Elantra,GT,GT,GT,18495.00,1383 | 2003 Hyundai Elantra GT
50737204,50737220040406,2004-04-06,2004,Hyundai,Elantra,Elantra,GT,GT,GT,19025.00,1945 | 2004 Hyundai Elantra GT
50737205,50737220050301,2005-03-01,2005,Hyundai,Elantra,Elantra,GT,GT,GT,19495.00,2467 | 2005 Hyundai Elantra GT
50737206,50737220060106,2006-01-06,2006,Hyundai,Elantra,Elantra,GT 5 door 5MT,GT,GT,19980.00,3439 | 2006 Hyundai Elantra GT
50738702,50738720020201,2002-02-01,2002,Hyundai,Santa Fe,Santa Fe,GL FWD,GL,-,21050.00,1164 | 2002 Hyundai Santa Fe GL
50738703,50738720020917,2002-09-17,2003,Hyundai,Santa Fe,Santa Fe,GL FWD,GL,-,21050.00,1622 | 2003 Hyundai Santa Fe GL
50738704,50738720040406,2004-04-06,2004,Hyundai,Santa Fe,Santa Fe,GL 2.4 TA Air Package,GL,-,22595.00,2058 | 2004 Hyundai Santa Fe GLS
50738705,50738720050301,2005-03-01,2005,Hyundai,Santa Fe,Santa Fe,GL 2.4 FWD Air Package 5MT,GL,-,22715.00,3335 | 2005 Hyundai Santa Fe GLS 2.7
50738706,50738720060106,2006-01-06,2006,Hyundai,Santa Fe,Santa Fe,GL 2.4 FWD Package A 5MT,GL,-,22905.00,3613 | 2006 Hyundai Santa Fe GLS 2.7
50738707,50738720070926,2007-09-26,2007,Hyundai,Santa Fe,Santa Fe,GL 2.7 V6 FWD 4AT,GL,-,27295.00,3709 | 2007 Hyundai Santa Fe GLS
50738802,50738820020201,2002-02-01,2002,Hyundai,Santa Fe,Santa Fe,GL FWD 4AT,GL,-,23495.00,1164 | 2002 Hyundai Santa Fe GL
50738803,50738820020917,2002-09-17,2003,Hyundai,Santa Fe,Santa Fe,GL FWD 4AT,GL,-,24445.00,1622 | 2003 Hyundai Santa Fe GL
50738804,50738820040406,2004-04-06,2004,Hyundai,Santa Fe,Santa Fe,GL V6 2.7 FWD 4AT,GL,-,24995.00,2058 | 2004 Hyundai Santa Fe GLS
50738805,50738820050301,2005-03-01,2005,Hyundai,Santa Fe,Santa Fe,GL V6 2.7 FWD 4AT,GL,-,25070.00,3335 | 2005 Hyundai Santa Fe GLS 2.7
50738806,50738820060106,2006-01-06,2006,Hyundai,Santa Fe,Santa Fe,GL V6 2.7 FWD 4AT,GL,-,25260.00,3613 | 2006 Hyundai Santa Fe GLS 2.7
50738807,50738820070926,2007-09-26,2007,Hyundai,Santa Fe,Santa Fe,GL 3.3 V6 FWD 5AT,GL,-,28295.00,3709 | 2007 Hyundai Santa Fe GLS
50739102,50739120020201,2002-02-01,2002,Hyundai,Sonata,Sonata,GL V6,GL,-,22695.00,None
50739103,50739120021018,2002-10-18,2003,Hyundai,Sonata,Sonata,GL V6,GL,-,22995.00,1379 | 2003 Hyundai Sonata GL
50739104,50739120040406,2004-04-06,2004,Hyundai,Sonata,Sonata,GL V6,GL,-,23795.00,1946 | 2004 Hyundai Sonata GL
50739105,50739120050301,2005-03-01,2005,Hyundai,Sonata,Sonata,GL-V6,GL,-,23795.00,2656 | 2005 Hyundai Sonata GL
50739106,50739120060201,2006-02-01,2006,Hyundai,Sonata,Sonata,GL V6 5AT,GL,-,25995.00,2997 | 2006 Hyundai Sonata GLS
50739107,50739120070501,2007-05-01,2007,Hyundai,Sonata,Sonata,GL V6 5AT,GL,V-6,26295.00,3747 | 2007 Hyundai Sonata SE
50739202,50739220020201,2002-02-01,2002,Hyundai,Sonata,Sonata,GLX ABS,GLX,-,26590.00,None
58617905,58617920050301,2005-03-01,2005,Hyundai,Sonata,Sonata,VE,VE,-,23495.00,2656 | 2005 Hyundai Sonata GL
58617906,58617920060201,2006-02-01,2006,Hyundai,Sonata,Sonata,GL ABS 4AT,GL,-,24695.00,2997 | 2006 Hyundai Sonata GLS
58617907,58617920070501,2007-05-01,2007,Hyundai,Sonata,Sonata,GL ABS 4AT,GL,I4S,24995.00,3747 | 2007 Hyundai Sonata SE
58618005,58618020050301,2005-03-01,2005,Hyundai,Sonata,Sonata,VE-V6,VE,-,24995.00,2656 | 2005 Hyundai Sonata GL
58618006,58618020060201,2006-02-01,2006,Hyundai,Sonata,Sonata,GL V6 Power Sunroof 5AT,GL,-,26595.00,2997 | 2006 Hyundai Sonata GLS
58618007,58618020070501,2007-05-01,2007,Hyundai,Sonata,Sonata,GL V6 Power Sunroof 5AT,GL,V6S,26895.00,3747 | 2007 Hyundai Sonata SE
60021600,60021620000701,2000-07-01,2000,Hyundai,Tiburon,Tiburon,-,-,-,18995.00,174 | 2000 Hyundai Tiburon 
60021601,60021620000922,2000-09-22,2001,Hyundai,Tiburon,Tiburon,-,-,-,19195.00,855 | 2001 Hyundai Tiburon 
60021603,60021620020118,2002-01-18,2003,Hyundai,Tiburon,Tiburon,-,-,-,19995.00,1378 | 2003 Hyundai Tiburon GT V6
60021604,60021620040406,2004-04-06,2004,Hyundai,Tiburon,Tiburon,-,-,-,20495.00,1947 | 2004 Hyundai Tiburon GT
60021605,60021620050301,2005-03-01,2005,Hyundai,Tiburon,Tiburon,-,-,-,20495.00,2857 | 2005 Hyundai Tiburon GT
60021606,60021620060106,2006-01-06,2006,Hyundai,Tiburon,Tiburon,-,-,-,20675.00,3159 | 2006 Hyundai Tiburon GT
60021607,60021620070501,2007-05-01,2007,Hyundai,Tiburon,Tiburon,GS 5MT,GS,-,18995.00,4124 | 2007 Hyundai Tiburon GT
60060600,60060620000701,2000-07-01,2000,Hyundai,Accent,Accent,GSi,GSi,,13995.00,188 | 2000 Hyundai Accent GS
60060601,60060620000905,2000-09-05,2001,Hyundai,Accent,Accent,GSi,GSi,,14295.00,1290 | 2001 Hyundai Accent GS
60060602,60060620020201,2002-02-01,2002,Hyundai,Accent,Accent,GSi,GSi,GSI,14495.00,1291 | 2002 Hyundai Accent GS
60060603,60060620021030,2002-10-30,2003,Hyundai,Accent,Accent,GSi,GSi,GSI,14495.00,1621 | 2003 Hyundai Accent GS
60060604,60060620040406,2004-04-06,2004,Hyundai,Accent,Accent,GSi,GSi,GSI,14995.00,2043 | 2004 Hyundai Accent GT
60060605,60060620050301,2005-03-01,2005,Hyundai,Accent,Accent,GSi,GSi,GSI,14720.00,None
60060606,60060620060102,2006-01-02,2006,Hyundai,Accent,Accent,GSi,GSi,GSI,14720.00,None
60060607,60060620060505,2006-05-05,2007,Hyundai,Accent,Accent,GS Sport Hatchback 5MT,GS,GSI,16195.00,3708 | 2007 Hyundai Accent SE
60068100,60068120000701,2000-07-01,2000,Hyundai,Tiburon,Tiburon,SE,SE,-,21295.00,174 | 2000 Hyundai Tiburon 
60068101,60068120000922,2000-09-22,2001,Hyundai,Tiburon,Tiburon,SE,SE,-,21495.00,855 | 2001 Hyundai Tiburon 
60068103,60068120020118,2002-01-18,2003,Hyundai,Tiburon,Tiburon,SE,SE,-,22395.00,1378 | 2003 Hyundai Tiburon GT V6
60068104,60068120040406,2004-04-06,2004,Hyundai,Tiburon,Tiburon,SE,SE,-,22895.00,2054 | 2004 Hyundai Tiburon GS
60068105,60068120050301,2005-03-01,2005,Hyundai,Tiburon,Tiburon,SE,SE,-,22895.00,2857 | 2005 Hyundai Tiburon GT
60068106,60068120060106,2006-01-06,2006,Hyundai,Tiburon,Tiburon,SE,SE,-,23275.00,3159 | 2006 Hyundai Tiburon GT
60068107,60068120070501,2007-05-01,2007,Hyundai,Tiburon,Tiburon,GS Sport 5MT,GS,-,21295.00,4124 | 2007 Hyundai Tiburon GT
60084000,60084020000701,2000-07-01,2000,Hyundai,Elantra,Elantra,VE,VE,,17975.00,190 | 2000 Hyundai Elantra GLS
63170403,63170420020906,2002-09-06,2003,Hyundai,Tiburon,Tiburon,GT,GT,-,25995.00,1378 | 2003 Hyundai Tiburon GT V6
63170503,63170520020118,2002-01-18,2003,Hyundai,Tiburon,Tiburon,GS-R,GS-R,-,28795.00,1378 | 2003 Hyundai Tiburon GT V6
63174903,63174920020906,2002-09-06,2003,Hyundai,Tiburon,Tiburon,GT Performance Package,GT Performance Package,-,27795.00,1378 | 2003 Hyundai Tiburon GT V6
63175003,63175020020906,2002-09-06,2003,Hyundai,Tiburon,Tiburon,Tuscani,Tuscani,-,26995.00,1378 | 2003 Hyundai Tiburon GT V6
63175004,63175020040406,2004-04-06,2004,Hyundai,Tiburon,Tiburon,Tuscani,Tuscani,-,27195.00,1947 | 2004 Hyundai Tiburon GT
63175005,63175020050301,2005-03-01,2005,Hyundai,Tiburon,Tiburon,Tuscani,Tuscani,-,28295.00,2857 | 2005 Hyundai Tiburon GT
63175006,63175020060106,2006-01-06,2006,Hyundai,Tiburon,Tiburon,Tuscani,Tuscani,-,28475.00,3159 | 2006 Hyundai Tiburon GT
63175007,63175020070501,2007-05-01,2007,Hyundai,Tiburon,Tiburon,GT Limited 4AT,GT,-,28495.00,4124 | 2007 Hyundai Tiburon GT
63181904,63181920040406,2004-04-06,2004,Hyundai,Santa Fe,Santa Fe,GLS V6 3.5 AWD 5AT,GLS,-,33695.00,2058 | 2004 Hyundai Santa Fe GLS
63181905,63181920050301,2005-03-01,2005,Hyundai,Santa Fe,Santa Fe,GLS V6 3.5 AWD 5AT,GLS,-,33775.00,3335 | 2005 Hyundai Santa Fe GLS 2.7
